"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-23","6.04"," 1524"," 1738","0.00","0.0","0.0","50","62","38",,"   90","   80","0.0","15.0","21.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-24","11.18"," 1650"," 1650","0.17","0.0","0.0","57","68","46",,"  240","  230","0.0","21.9","25.9","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-25","16.11"," 1600"," 1544","0.00","0.0","0.0","53","61","44",,"  270","  280","0.0","30.0","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-26","11.18",,,"0.13","0.0","0.0",,"68","36",,"  310","  300","0.0","28.0","34.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-27","14.54",,,"0.04","0.0","0.0",,"56","38",,"  290","  290","0.0","25.9","34.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-28","12.08"," 1148"," 0759","0.04","0.0","0.0","39","44","33",,"  330","  340","0.0","21.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-29","7.61"," 1542"," 1601","0.00","0.0","0.0","40","51","29",,"  100","   80","0.0","16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-30","3.80"," 1519"," 0612","0.00","0.0","0.0","0","51","28",,"   90","   60","0.0","13.0","21.9","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-03-31","4.70"," 1629"," 1719","0.00","0.0","0.0","45","63","26",,"  210","  230","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-01","6.04"," 0636"," 0630","0.00","0.0","0.0","52","57","47",,"  310","  310","0.0","14.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-02","5.37"," 1624"," 0127","0.00","0.0","0.0","51","57","44",,"   90","   60","0.0","14.1","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-03","12.08"," 2150"," 2149","0.00","0.0","0.0","52","60","43",,"  320","  330","0.0","25.9","33.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-04","13.65"," 1539"," 1538","0.00","0.0","0.0","38","46","29",,"  320","  320","0.0","23.9","28.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-05","12.53"," 1436"," 1602","0.00","0.0","0.0","44","63","25",,"  160","  200","0.0","30.0","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-06","13.87"," 0645"," 0148","0.00","0.0","0.0","53","64","42",,"  270","  290","0.0","29.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-07","16.78"," 2118"," 2255","0.45","1.6","0.0","41","52","30",,"   20","   20","0.0","31.1","40.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,"    1",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-08","13.42"," 0136"," 0023","0.00","0.0","1.0","34","41","27",,"  350","  360","0.0","25.1","33.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-09","11.41"," 1519"," 1518","0.00","0.0","0.0","45","58","32",,"  320","  320","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-10","10.96"," 1821"," 0845","0.10","0.0","0.0","37","40","33",,"   60","   60","0.0","16.1","25.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-11","8.05"," 1322"," 0538","0.02","0.0","0.0","34","39","29",,"   40","   60","0.0","15.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-12","9.40"," 1354"," 1628","0.00","0.0","0.0","39","49","29",,"  130","   80","0.0","17.0","25.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-13","10.29"," 1335"," 1334","0.00","0.0","0.0","49","63","34",,"  200","  170","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-14","12.97"," 1455"," 2212","0.00","0.0","0.0","58","76","40",,"  190","  190","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-15","11.86"," 2003"," 2002","0.00","0.0","0.0","56","72","40",,"   20","   20","0.0","21.0","25.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-16","12.30"," 2014"," 2013","1.21","0.0","0.0","44","49","39",,"   40","   40","0.0","19.9","32.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-17","12.30"," 0921"," 1145","0.00","0.0","0.0","41","42","39",,"   20","   30","0.0","21.0","29.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-18","4.70"," 1916"," 1720","0.00","0.0","0.0","48","55","40",,"  210","  200","0.0","10.1","13.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-19","10.96"," 1428"," 1427","0.63","0.0","0.0","52","57","47",,"  110","  120","0.0","25.1","33.1","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-20","12.53"," 0800"," 1521","2.37","0.0","0.0","53","65","41",,"   60","  270","0.0","25.1","32.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-21","15.21"," 0647"," 0647","0.22","0.0","0.0","44","52","35",,"   10","   10","0.0","33.1","40.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-22","4.92"," 1533"," 1531","0.00","0.0","0.0","48","65","31",,"  100","   90","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-23","8.05"," 1215"," 0946","0.10","0.0","0.0","47","51","42",,"  130","   80","0.0","17.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-24","12.53"," 1630"," 1554","0.00","0.0","0.0","52","64","40",,"   20","   30","0.0","25.9","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-25","10.07"," 1510"," 1510","0.00","0.0","0.0","49","61","37",,"   20","   20","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-26","4.92"," 1226"," 1116","0.00","0.0","0.0","52","65","38",,"   70","   60","0.0","12.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-27","5.59"," 1451"," 1709","0.00","0.0","0.0","53","68","38",,"   70","   60","0.0","14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-28","5.82"," 2250"," 2249","0.02","0.0","0.0","54","70","37",,"   20","   20","0.0","21.0","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-29","11.18"," 0207"," 0851","0.03","0.0","0.0","48","56","40",,"   40","   50","0.0","21.9","28.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-04-30","4.70"," 1736"," 1741","0.00","0.0","0.0","54","71","37",,"  100","   80","0.0","14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-01","6.26"," 2023"," 2025","0.16","0.0","0.0","57","67","46",,"   60","   60","0.0","17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-02","6.93"," 1524"," 1523","0.00","0.0","0.0","57","71","43",,"  110","  110","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-03","9.40"," 1257"," 1317","0.00","0.0","0.0","63","77","48",,"  170","  160","0.0","17.9","21.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-04","10.96"," 1241"," 1241","0.00","0.0","0.0","72","81","63",,"  210","  210","0.0","21.9","29.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-05","9.40"," 1405"," 1544","0.00","0.0","0.0","74","84","64",,"  200","  190","0.0","17.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-06","12.53"," 1601"," 1249","0.00","0.0","0.0","74","86","62",,"  200","  190","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-07","8.28"," 2314"," 2308","0.00","0.0","0.0","71","77","64",,"  200","  190","0.0","15.0","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-08","12.30"," 2157"," 2156","0.71","0.0","0.0","76","85","66",,"  340","  320","0.0","32.0","48.1","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-09","12.97"," 1839"," 1830","0.49","0.0","0.0","59","67","51",,"   20","   10","0.0","28.0","34.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-10","6.93"," 0059"," 0044","0.00","0.0","0.0","55","64","46",,"  330","   10","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-11","12.30"," 1347"," 2347","0.34","0.0","0.0","67","76","58",,"  180","  210","0.0","21.9","25.9","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-12","11.86"," 1449"," 1348","0.26","0.0","0.0","73","85","60",,"  240","  220","0.0","21.9","29.1","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-13","14.99"," 1347"," 1058","0.00","0.0","0.0","53","60","45",,"  270","  260","0.0","25.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-14","10.51"," 1427"," 1442","0.00","0.0","0.0","52","63","40",,"  310","  320","0.0","25.9","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-15","4.70"," 2357"," 1412","0.00","0.0","0.0","57","70","43",,"  170","  250","0.0","14.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-16","6.71"," 0621"," 0620","0.19","0.0","0.0","61","68","54",,"  240","  250","0.0","16.1","23.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-17","9.40"," 1112"," 1150","0.06","0.0","0.0","61","69","52",,"  120","   30","0.0","19.9","23.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-18","14.09"," 1741"," 1740","0.74","0.0","0.0","58","69","46",,"   70","   60","0.0","36.0","46.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-19","13.42"," 0020"," 0018","0.02","0.0","0.0","46","48","44",,"   40","   40","0.0","25.1","34.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-20","3.80"," 1635"," 1449","0.00","0.0","0.0","55","63","47",,"  100","   90","0.0","13.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-21","5.82"," 1211"," 1411","0.00","0.0","0.0","57","69","44",,"  240","  210","0.0","14.1","17.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-22","7.38"," 1451"," 1450","0.02","0.0","0.0","67","78","55",,"  240","  240","0.0","19.9","25.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-23","8.28"," 1558"," 1605","0.00","0.0","0.0","69","81","57",,"  310","  290","0.0","21.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-24","11.63"," 1714"," 1714","0.00","0.0","0.0","68","80","56",,"  270","  260","0.0","31.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-25","10.51"," 1110"," 1112","0.00","0.0","0.0","64","76","51",,"  310","  310","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-26","6.71"," 2314"," 2240","0.04","0.0","0.0","61","71","51",,"  120","   90","0.0","17.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-27","9.40"," 0853"," 0853","0.45","0.0","0.0","60","66","53",,"   70","   60","0.0","19.9","28.0","    1",,"    1",,,,,"    1",,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-28","8.05"," 1502"," 1150","0.21","0.0","0.0","55","60","50",,"   20","   40","0.0","19.9","28.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-29","5.82"," 1340"," 1453","0.00","0.0","0.0","56","67","44",,"  100","   70","0.0","15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-30","9.40"," 1229"," 1240","0.03","0.0","0.0","65","80","49",,"  170","  180","0.0","19.9","25.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-05-31","8.50"," 2057"," 2056","0.30","0.0","0.0","67","76","57",,"   10","   10","0.0","23.0","28.0","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-01","9.17"," 2138"," 2138","0.36","0.0",,"73","86","59",,"  310","  310","0.0","31.1","38.0","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-02","10.29"," 0541"," 0540","0.01","0.0",,"60","70","50",,"  340","  340","0.0","21.9","28.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-03","6.04"," 1512"," 1122","0.00","0.0",,"55","64","45",,"   90","   60","0.0","13.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-04","7.38"," 2249"," 1538","0.03","0.0",,"56","61","51",,"   50","   70","0.0","16.1","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-05","14.09"," 1145"," 1217","0.36","0.0",,"54","63","45",,"   30","   60","0.0","23.9","33.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-06","4.92"," 1614"," 1705","0.00","0.0",,"60","74","45",,"   40","   50","0.0","13.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-07","9.40"," 1718"," 1718","0.00","0.0",,"64","78","49",,"  210","  210","0.0","23.9","28.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-08","11.41"," 0658"," 2234","0.00","0.0",,"78","89","66",,"  250","  220","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-09","11.18"," 1638"," 1553","0.00","0.0",,"77","87","67",,"  200","  220","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-10","13.87"," 1317"," 1304","0.00","0.0",,"80","88","72",,"  200","  210","0.0","25.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-11","8.95"," 1746"," 2226","0.35","0.0",,"70","83","56",,"   40","   40","0.0","17.9","23.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-12","8.28"," 1447"," 1225","0.48","0.0",,"57","60","53",,"   30","   40","0.0","15.0","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-13","6.49"," 1836"," 1952","0.08","0.0",,"69","82","56","    0","  320","   80","0.0","21.9","25.1","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-14","10.29"," 1616"," 1612","1.11","0.0",,"72","78","66","    0","  220","  240","0.0","21.9","33.1","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-15","12.75"," 1236"," 1235","0.01","0.0",,"70","78","61",,"  240","  240","0.0","23.0","30.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-16","12.08"," 0147"," 0055","0.04","0.0",,"67","73","61",,"  210","  210","0.0","23.9","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-17","8.50"," 0246"," 1103","0.00","0.0",,"60","64","56",,"  340","   60","0.0","15.0","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-18","5.59"," 1411"," 0920","0.00","0.0",,"65","74","55",,"   60","   60","0.0","14.1","21.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-19","6.49"," 1738"," 1609","0.00","0.0",,"66","80","52",,"  180","  180","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-20","12.08"," 1424"," 1418","0.39","0.0",,"74","81","66",,"  210","  220","0.0","21.9","31.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-21","13.42"," 1504"," 1624","0.01","0.0",,"74","79","68",,"  260","  260","0.0","25.1","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-22","12.08"," 1258"," 1256","0.00","0.0",,"72","82","61",,"  300","  300","0.0","25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-23","4.25"," 1846"," 1847","0.11","0.0",,"71","85","57",,"  240","  250","0.0","19.9","23.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-24","6.26"," 1833"," 1826","0.94","0.0",,"71","77","64",,"   20","   20","0.0","17.0","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-25","5.59"," 0552"," 0551","0.00","0.0",,"75","86","64",,"  290","  290","0.0","14.1","16.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-26","9.40"," 1421"," 1419","0.01","0.0",,"72","79","65",,"  320","  320","0.0","21.9","25.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2000-06-27","6.71"," 1459"," 0916","0.00","0.0",,"68","77","59",,"  310","   10","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
