,RouteID,FromStop,ToStop,Departure,Arrival,TravelTimeMin
1028,CR-Fitchburg,North Station,Waltham,2018-03-22 20:47:17,2018-03-22 21:06:48,19.516666666666666
1029,CR-Fitchburg,North Station,Waltham,2018-03-23 17:01:42,2018-03-23 17:31:42,30.0
1030,CR-Fitchburg,North Station,Waltham,2018-03-23 17:37:30,2018-03-23 17:56:17,18.783333333333335
1031,CR-Fitchburg,North Station,Waltham,2018-03-23 17:57:04,2018-03-23 18:19:53,22.816666666666666
1032,CR-Fitchburg,North Station,Waltham,2018-03-23 20:47:41,2018-03-23 21:07:43,20.033333333333335
1033,CR-Fitchburg,North Station,Waltham,2018-03-24 17:48:03,2018-03-24 18:08:04,20.016666666666666
1034,CR-Fitchburg,North Station,Waltham,2018-03-25 19:57:26,2018-03-25 20:17:13,19.783333333333335
1035,CR-Fitchburg,North Station,Waltham,2018-03-26 17:04:00,2018-03-26 17:25:02,21.033333333333335
1036,CR-Fitchburg,North Station,Waltham,2018-03-26 19:18:43,2018-03-26 19:37:44,19.016666666666666
1037,CR-Fitchburg,North Station,Waltham,2018-03-27 17:02:36,2018-03-27 17:25:04,22.466666666666665
1038,CR-Fitchburg,North Station,Waltham,2018-03-27 17:57:27,2018-03-27 18:16:28,19.016666666666666
1039,CR-Fitchburg,North Station,Waltham,2018-03-27 18:26:56,2018-03-27 18:51:14,24.3
1040,CR-Fitchburg,North Station,Waltham,2018-03-27 20:44:40,2018-03-27 21:08:05,23.416666666666668
1041,CR-Fitchburg,North Station,Waltham,2018-03-28 17:02:26,2018-03-28 17:23:27,21.016666666666666
1042,CR-Fitchburg,North Station,Waltham,2018-03-28 17:36:45,2018-03-28 17:55:16,18.516666666666666
1043,CR-Fitchburg,North Station,Waltham,2018-03-29 17:03:11,2018-03-29 17:26:12,23.016666666666666
1044,CR-Fitchburg,North Station,Waltham,2018-03-29 17:37:09,2018-03-29 17:54:14,17.083333333333332
1045,CR-Fitchburg,North Station,Waltham,2018-03-29 20:49:08,2018-03-29 21:13:16,24.133333333333333
1046,CR-Fitchburg,North Station,Waltham,2018-03-30 17:02:47,2018-03-30 17:24:17,21.5
1047,CR-Fitchburg,North Station,Waltham,2018-03-30 19:19:05,2018-03-30 19:37:07,18.033333333333335
1048,CR-Fitchburg,North Station,Waltham,2018-03-30 20:51:05,2018-03-30 21:08:18,17.216666666666665
1049,CR-Fitchburg,North Station,Waltham,2018-03-31 17:46:40,2018-03-31 18:06:36,19.933333333333334
1050,CR-Fitchburg,North Station,Waltham,2018-03-31 19:57:03,2018-03-31 20:16:20,19.283333333333335
1051,CR-Fitchburg,North Station,Waltham,2018-04-01 19:57:21,2018-04-01 20:15:48,18.45
1052,CR-Fitchburg,North Station,Waltham,2018-04-02 17:02:25,2018-04-02 17:26:28,24.05
1053,CR-Fitchburg,North Station,Waltham,2018-04-02 20:44:52,2018-04-02 21:09:21,24.483333333333334
1054,CR-Fitchburg,North Station,Waltham,2018-04-03 17:01:37,2018-04-03 17:23:29,21.866666666666667
1055,CR-Fitchburg,North Station,Waltham,2018-04-03 17:37:08,2018-04-03 17:55:40,18.533333333333335
1056,CR-Fitchburg,North Station,Waltham,2018-04-03 18:26:34,2018-04-03 18:48:08,21.566666666666666
1057,CR-Fitchburg,North Station,Waltham,2018-04-03 20:55:10,2018-04-03 21:16:58,21.8
1058,CR-Fitchburg,North Station,Waltham,2018-04-04 18:19:40,2018-04-04 18:46:18,26.633333333333333
1059,CR-Fitchburg,North Station,Waltham,2018-04-04 19:16:47,2018-04-04 19:37:51,21.066666666666666
1060,CR-Fitchburg,North Station,Waltham,2018-04-05 17:22:22,2018-04-05 17:23:23,1.0166666666666666
1061,CR-Fitchburg,North Station,Waltham,2018-04-05 18:26:35,2018-04-05 18:49:08,22.55
1062,CR-Fitchburg,North Station,Waltham,2018-04-05 19:16:56,2018-04-05 19:36:59,20.05
1063,CR-Fitchburg,North Station,Waltham,2018-04-06 17:01:30,2018-04-06 17:21:31,20.016666666666666
1064,CR-Fitchburg,North Station,Waltham,2018-04-06 17:36:54,2018-04-06 17:54:10,17.266666666666666
1065,CR-Fitchburg,North Station,Waltham,2018-04-06 17:57:46,2018-04-06 18:17:47,20.016666666666666
1066,CR-Fitchburg,North Station,Waltham,2018-04-06 19:14:58,2018-04-06 19:35:59,21.016666666666666
1067,CR-Fitchburg,North Station,Waltham,2018-04-06 20:46:56,2018-04-06 21:07:58,21.033333333333335
1068,CR-Fitchburg,North Station,Waltham,2018-04-07 19:54:00,2018-04-07 20:19:01,25.016666666666666
1069,CR-Fitchburg,North Station,Waltham,2018-04-09 17:03:45,2018-04-09 17:25:30,21.75
1070,CR-Fitchburg,North Station,Waltham,2018-04-09 17:37:41,2018-04-09 17:54:54,17.216666666666665
1071,CR-Fitchburg,North Station,Waltham,2018-04-09 19:17:07,2018-04-09 19:36:38,19.516666666666666
1072,CR-Fitchburg,North Station,Waltham,2018-04-09 20:46:54,2018-04-09 21:07:06,20.2
1073,CR-Fitchburg,North Station,Waltham,2018-04-10 17:36:40,2018-04-10 17:54:42,18.033333333333335
1074,CR-Fitchburg,North Station,Waltham,2018-04-10 17:58:17,2018-04-10 18:16:48,18.516666666666666
1075,CR-Fitchburg,North Station,Waltham,2018-04-10 18:28:23,2018-04-10 18:49:25,21.033333333333335
1076,CR-Fitchburg,North Station,Waltham,2018-04-10 20:48:52,2018-04-10 21:08:06,19.233333333333334
1077,CR-Fitchburg,North Station,Waltham,2018-04-11 17:38:16,2018-04-11 17:55:34,17.3
1078,CR-Fitchburg,North Station,Waltham,2018-04-11 18:06:55,2018-04-11 18:22:55,16.0
1079,CR-Fitchburg,North Station,Waltham,2018-04-11 18:29:10,2018-04-11 18:51:20,22.166666666666668
1080,CR-Fitchburg,North Station,Waltham,2018-04-11 19:17:10,2018-04-11 19:36:11,19.016666666666666
1081,CR-Fitchburg,North Station,Waltham,2018-04-12 17:37:06,2018-04-12 17:55:38,18.533333333333335
1082,CR-Fitchburg,North Station,Waltham,2018-04-12 17:56:19,2018-04-12 18:20:11,23.866666666666667
1083,CR-Fitchburg,North Station,Waltham,2018-04-12 19:18:52,2018-04-12 19:37:23,18.516666666666666
1084,CR-Fitchburg,North Station,Waltham,2018-04-12 20:47:20,2018-04-12 21:07:22,20.033333333333335
1085,CR-Fitchburg,North Station,Waltham,2018-04-13 17:05:52,2018-04-13 17:28:23,22.516666666666666
1086,CR-Fitchburg,North Station,Waltham,2018-04-13 17:36:47,2018-04-13 17:54:35,17.8
1087,CR-Fitchburg,North Station,Waltham,2018-04-13 17:56:32,2018-04-13 18:16:29,19.95
1088,CR-Fitchburg,North Station,Waltham,2018-04-13 19:18:25,2018-04-13 19:37:06,18.683333333333334
1089,CR-Fitchburg,North Station,Waltham,2018-04-13 20:49:17,2018-04-13 21:08:18,19.016666666666666
1090,CR-Fitchburg,North Station,Waltham,2018-04-16 17:01:36,2018-04-16 17:27:46,26.166666666666668
1091,CR-Fitchburg,North Station,Waltham,2018-04-16 17:36:49,2018-04-16 17:55:07,18.3
1092,CR-Fitchburg,North Station,Waltham,2018-04-16 19:18:40,2018-04-16 19:40:41,22.016666666666666
1093,CR-Fitchburg,North Station,Waltham,2018-04-16 20:47:16,2018-04-16 21:08:18,21.033333333333335
1094,CR-Fitchburg,North Station,Waltham,2018-04-17 17:02:35,2018-04-17 17:29:50,27.25
1095,CR-Fitchburg,North Station,Waltham,2018-04-17 17:37:31,2018-04-17 17:56:31,19.0
1096,CR-Fitchburg,North Station,Waltham,2018-04-17 18:27:35,2018-04-17 18:48:36,21.016666666666666
1097,CR-Fitchburg,North Station,Waltham,2018-04-17 19:19:24,2018-04-17 19:40:25,21.016666666666666
1098,CR-Fitchburg,North Station,Waltham,2018-04-17 20:45:39,2018-04-17 21:07:42,22.05
1099,CR-Fitchburg,North Station,Waltham,2018-04-18 17:04:24,2018-04-18 17:25:56,21.533333333333335
1100,CR-Fitchburg,North Station,Waltham,2018-04-18 17:36:52,2018-04-18 17:55:25,18.55
1101,CR-Fitchburg,North Station,Waltham,2018-04-18 17:56:50,2018-04-18 18:16:19,19.483333333333334
1102,CR-Fitchburg,North Station,Waltham,2018-04-18 19:18:24,2018-04-18 19:36:57,18.55
1103,CR-Fitchburg,North Station,Waltham,2018-04-18 20:47:28,2018-04-18 21:08:00,20.533333333333335
1104,CR-Fitchburg,North Station,Waltham,2018-04-19 17:37:02,2018-04-19 17:55:34,18.533333333333335
1105,CR-Fitchburg,North Station,Waltham,2018-04-19 19:18:14,2018-04-19 19:38:14,20.0
1106,CR-Fitchburg,North Station,Waltham,2018-04-20 17:37:03,2018-04-20 17:54:51,17.8
1107,CR-Fitchburg,North Station,Waltham,2018-04-20 19:16:56,2018-04-20 19:35:58,19.033333333333335
1108,CR-Fitchburg,North Station,Waltham,2018-04-21 17:47:19,2018-04-21 18:06:50,19.516666666666666
1109,CR-Fitchburg,North Station,Waltham,2018-04-21 19:56:29,2018-04-21 20:16:30,20.016666666666666
1110,CR-Fitchburg,North Station,Waltham,2018-04-22 19:56:41,2018-04-22 20:16:17,19.6
1111,CR-Fitchburg,North Station,Waltham,2018-04-23 17:01:58,2018-04-23 17:25:30,23.533333333333335
1112,CR-Fitchburg,North Station,Waltham,2018-04-23 17:35:53,2018-04-23 17:54:25,18.533333333333335
1113,CR-Fitchburg,North Station,Waltham,2018-04-23 19:16:47,2018-04-23 19:36:48,20.016666666666666
1114,CR-Fitchburg,North Station,Waltham,2018-04-23 20:47:20,2018-04-23 21:06:51,19.516666666666666
1115,CR-Fitchburg,North Station,Waltham,2018-04-24 17:01:49,2018-04-24 17:22:48,20.983333333333334
1116,CR-Fitchburg,North Station,Waltham,2018-04-24 17:36:59,2018-04-24 17:55:26,18.45
1117,CR-Fitchburg,North Station,Waltham,2018-04-24 17:55:52,2018-04-24 18:16:25,20.55
1118,CR-Fitchburg,North Station,Waltham,2018-04-24 18:28:08,2018-04-24 18:49:26,21.3
1119,CR-Fitchburg,North Station,Waltham,2018-04-25 17:36:42,2018-04-25 17:54:59,18.283333333333335
1120,CR-Fitchburg,North Station,Waltham,2018-04-25 17:58:26,2018-04-25 18:18:27,20.016666666666666
1121,CR-Fitchburg,North Station,Waltham,2018-04-25 18:26:14,2018-04-25 18:46:46,20.533333333333335
1122,CR-Fitchburg,North Station,Waltham,2018-04-25 19:19:33,2018-04-25 19:39:34,20.016666666666666
1123,CR-Fitchburg,North Station,Waltham,2018-04-26 17:03:38,2018-04-26 17:24:39,21.016666666666666
1124,CR-Fitchburg,North Station,Waltham,2018-04-26 17:39:11,2018-04-26 17:55:11,16.0
1125,CR-Fitchburg,North Station,Waltham,2018-04-26 17:58:43,2018-04-26 18:16:44,18.016666666666666
1126,CR-Fitchburg,North Station,Waltham,2018-04-26 18:26:37,2018-04-26 18:47:39,21.033333333333335
1127,CR-Fitchburg,North Station,Waltham,2018-04-26 19:17:41,2018-04-26 19:37:49,20.133333333333333
1128,CR-Fitchburg,North Station,Waltham,2018-04-27 17:01:46,2018-04-27 17:24:17,22.516666666666666
1129,CR-Fitchburg,North Station,Waltham,2018-04-27 17:36:58,2018-04-27 18:00:01,23.05
1130,CR-Fitchburg,North Station,Waltham,2018-04-28 17:49:19,2018-04-28 18:09:47,20.466666666666665
1131,CR-Fitchburg,North Station,Waltham,2018-04-29 19:56:09,2018-04-29 20:15:12,19.05
1132,CR-Fitchburg,North Station,Waltham,2018-04-30 17:37:02,2018-04-30 17:54:33,17.516666666666666
1133,CR-Fitchburg,North Station,Waltham,2018-04-30 17:57:53,2018-04-30 18:17:36,19.716666666666665
1134,CR-Fitchburg,North Station,Waltham,2018-04-30 18:29:38,2018-04-30 18:50:41,21.05
1135,CR-Fitchburg,North Station,Waltham,2018-04-30 19:17:04,2018-04-30 19:36:51,19.783333333333335
1136,CR-Fitchburg,North Station,Waltham,2018-05-01 17:36:15,2018-05-01 17:54:11,17.933333333333334
1137,CR-Fitchburg,North Station,Waltham,2018-05-01 17:56:51,2018-05-01 18:19:20,22.483333333333334
1138,CR-Fitchburg,North Station,Waltham,2018-05-01 18:27:29,2018-05-01 18:53:48,26.316666666666666
1139,CR-Fitchburg,North Station,Waltham,2018-05-02 17:01:35,2018-05-02 17:24:01,22.433333333333334
1140,CR-Fitchburg,North Station,Waltham,2018-05-02 17:36:59,2018-05-02 17:55:02,18.05
1141,CR-Fitchburg,North Station,Waltham,2018-05-02 17:54:51,2018-05-02 18:22:25,27.566666666666666
1142,CR-Fitchburg,North Station,Waltham,2018-05-02 18:26:40,2018-05-02 18:50:11,23.516666666666666
1143,CR-Fitchburg,North Station,Waltham,2018-05-02 19:17:26,2018-05-02 19:36:36,19.166666666666668
1144,CR-Fitchburg,North Station,Waltham,2018-05-03 17:00:29,2018-05-03 17:28:30,28.016666666666666
1145,CR-Fitchburg,North Station,Waltham,2018-05-03 17:36:37,2018-05-03 17:54:34,17.95
1146,CR-Fitchburg,North Station,Waltham,2018-05-03 17:58:29,2018-05-03 18:17:33,19.066666666666666
1147,CR-Fitchburg,North Station,Waltham,2018-05-03 18:26:42,2018-05-03 18:49:30,22.8
1148,CR-Fitchburg,North Station,Waltham,2018-05-03 19:17:08,2018-05-03 19:36:25,19.283333333333335
1149,CR-Fitchburg,North Station,Waltham,2018-05-03 20:46:53,2018-05-03 21:06:24,19.516666666666666
1150,CR-Fitchburg,North Station,Waltham,2018-05-04 17:37:24,2018-05-04 17:57:25,20.016666666666666
1151,CR-Fitchburg,North Station,Waltham,2018-05-04 19:18:27,2018-05-04 19:36:08,17.683333333333334
1152,CR-Fitchburg,North Station,Waltham,2018-05-04 20:46:50,2018-05-04 21:07:52,21.033333333333335
1153,CR-Fitchburg,North Station,Waltham,2018-05-07 17:38:53,2018-05-07 17:57:54,19.016666666666666
1154,CR-Fitchburg,North Station,Waltham,2018-05-07 19:17:13,2018-05-07 19:36:43,19.5
1155,CR-Fitchburg,North Station,Waltham,2018-05-08 17:01:44,2018-05-08 17:23:12,21.466666666666665
1156,CR-Fitchburg,North Station,Waltham,2018-05-08 19:16:31,2018-05-08 19:37:01,20.5
1157,CR-Fitchburg,North Station,Waltham,2018-05-09 17:02:12,2018-05-09 17:23:14,21.033333333333335
1158,CR-Fitchburg,North Station,Waltham,2018-05-09 17:36:27,2018-05-09 17:54:28,18.016666666666666
1159,CR-Fitchburg,North Station,Waltham,2018-05-09 18:26:07,2018-05-09 18:48:55,22.8
1160,CR-Fitchburg,North Station,Waltham,2018-05-09 19:16:45,2018-05-09 19:37:33,20.8
1161,CR-Fitchburg,North Station,Waltham,2018-05-09 20:47:08,2018-05-09 21:06:10,19.033333333333335
1162,CR-Fitchburg,North Station,Waltham,2018-05-10 17:36:50,2018-05-10 17:55:52,19.033333333333335
1163,CR-Fitchburg,North Station,Waltham,2018-05-10 17:57:36,2018-05-10 18:16:38,19.033333333333335
1164,CR-Fitchburg,North Station,Waltham,2018-05-10 18:26:26,2018-05-10 18:48:29,22.05
1165,CR-Fitchburg,North Station,Waltham,2018-05-10 19:17:24,2018-05-10 19:36:24,19.0
1166,CR-Fitchburg,North Station,Waltham,2018-05-11 17:02:40,2018-05-11 17:24:12,21.533333333333335
1167,CR-Fitchburg,North Station,Waltham,2018-05-11 17:37:23,2018-05-11 17:54:41,17.3
1168,CR-Fitchburg,North Station,Waltham,2018-05-11 18:27:22,2018-05-11 18:52:23,25.016666666666666
1169,CR-Fitchburg,North Station,Waltham,2018-05-11 19:16:54,2018-05-11 19:36:32,19.633333333333333
1170,CR-Fitchburg,North Station,Waltham,2018-05-11 20:47:02,2018-05-11 21:06:05,19.05
1171,CR-Fitchburg,North Station,Waltham,2018-05-14 17:37:10,2018-05-14 17:54:02,16.866666666666667
1172,CR-Fitchburg,North Station,Waltham,2018-05-14 19:16:21,2018-05-14 19:36:23,20.033333333333335
1173,CR-Fitchburg,North Station,Waltham,2018-05-15 17:37:12,2018-05-15 17:55:04,17.866666666666667
1174,CR-Fitchburg,North Station,Waltham,2018-05-15 17:58:17,2018-05-15 18:17:52,19.583333333333332
1175,CR-Fitchburg,North Station,Waltham,2018-05-15 18:27:07,2018-05-15 18:48:07,21.0
1176,CR-Fitchburg,North Station,Waltham,2018-05-15 19:16:42,2018-05-15 19:36:34,19.866666666666667
1177,CR-Fitchburg,North Station,Waltham,2018-05-15 20:46:45,2018-05-15 21:06:17,19.533333333333335
1178,CR-Fitchburg,North Station,Waltham,2018-05-16 17:36:04,2018-05-16 17:54:24,18.333333333333332
1179,CR-Fitchburg,North Station,Waltham,2018-05-16 18:28:24,2018-05-16 18:53:26,25.033333333333335
1180,CR-Fitchburg,North Station,Waltham,2018-05-16 19:21:06,2018-05-16 19:40:40,19.566666666666666
1181,CR-Fitchburg,North Station,Waltham,2018-05-17 17:01:33,2018-05-17 17:24:02,22.483333333333334
1182,CR-Fitchburg,North Station,Waltham,2018-05-17 17:36:40,2018-05-17 17:54:27,17.783333333333335
1183,CR-Fitchburg,North Station,Waltham,2018-05-17 19:17:04,2018-05-17 19:40:06,23.033333333333335
1184,CR-Fitchburg,North Station,Waltham,2018-05-18 17:37:45,2018-05-18 17:54:17,16.533333333333335
1185,CR-Fitchburg,North Station,Waltham,2018-05-18 19:16:40,2018-05-18 19:36:43,20.05
1186,CR-Fitchburg,North Station,Waltham,2018-05-18 20:59:31,2018-05-18 21:14:05,14.566666666666666
1187,CR-Fitchburg,North Station,Waltham,2018-05-21 17:40:36,2018-05-21 17:57:59,17.383333333333333
1188,CR-Fitchburg,North Station,Waltham,2018-05-21 17:58:20,2018-05-21 18:16:45,18.416666666666668
1189,CR-Fitchburg,North Station,Waltham,2018-05-21 18:26:38,2018-05-21 18:48:10,21.533333333333335
1190,CR-Fitchburg,North Station,Waltham,2018-05-21 19:16:41,2018-05-21 19:36:18,19.616666666666667
1191,CR-Fitchburg,North Station,Waltham,2018-05-22 17:37:19,2018-05-22 17:56:18,18.983333333333334
1192,CR-Fitchburg,North Station,Waltham,2018-05-22 19:16:32,2018-05-22 19:40:02,23.5
1193,CR-Fitchburg,North Station,Waltham,2018-05-23 17:01:49,2018-05-23 17:24:22,22.55
1194,CR-Fitchburg,North Station,Waltham,2018-05-23 17:36:22,2018-05-23 17:55:23,19.016666666666666
1195,CR-Fitchburg,North Station,Waltham,2018-05-23 18:27:02,2018-05-23 18:48:20,21.3
1196,CR-Fitchburg,North Station,Waltham,2018-05-24 17:37:16,2018-05-24 17:58:11,20.916666666666668
1197,CR-Fitchburg,North Station,Waltham,2018-05-24 17:56:32,2018-05-24 18:18:03,21.516666666666666
1198,CR-Fitchburg,North Station,Waltham,2018-05-24 19:17:52,2018-05-24 19:39:55,22.05
1199,CR-Fitchburg,North Station,Waltham,2018-05-24 20:46:33,2018-05-24 21:06:34,20.016666666666666
1200,CR-Fitchburg,North Station,Waltham,2018-05-25 17:40:40,2018-05-25 17:57:33,16.883333333333333
1201,CR-Fitchburg,North Station,Waltham,2018-05-25 17:56:58,2018-05-25 18:17:27,20.483333333333334
1202,CR-Fitchburg,North Station,Waltham,2018-05-25 19:22:22,2018-05-25 19:50:17,27.916666666666668
1203,CR-Fitchburg,North Station,Waltham,2018-05-25 20:48:25,2018-05-25 21:08:57,20.533333333333335
1204,CR-Fitchburg,North Station,Waltham,2018-05-29 17:01:51,2018-05-29 17:25:09,23.3
1205,CR-Fitchburg,North Station,Waltham,2018-05-29 17:39:02,2018-05-29 17:58:04,19.033333333333335
1206,CR-Fitchburg,North Station,Waltham,2018-05-29 17:56:04,2018-05-29 18:17:26,21.366666666666667
1207,CR-Fitchburg,North Station,Waltham,2018-05-30 17:37:12,2018-05-30 17:55:44,18.533333333333335
1208,CR-Fitchburg,North Station,Waltham,2018-05-30 17:57:59,2018-05-30 18:19:00,21.016666666666666
1209,CR-Fitchburg,North Station,Waltham,2018-05-30 18:26:53,2018-05-30 18:48:56,22.05
1210,CR-Fitchburg,North Station,Waltham,2018-05-30 19:16:15,2018-05-30 19:36:47,20.533333333333335
1211,CR-Fitchburg,North Station,Waltham,2018-05-30 20:48:04,2018-05-30 21:08:30,20.433333333333334
1212,CR-Fitchburg,North Station,Waltham,2018-05-31 17:56:21,2018-05-31 18:19:05,22.733333333333334
1213,CR-Fitchburg,North Station,Waltham,2018-05-31 19:17:11,2018-05-31 19:36:45,19.566666666666666
1214,CR-Fitchburg,North Station,Waltham,2018-06-01 17:04:26,2018-06-01 17:29:23,24.95
1215,CR-Fitchburg,North Station,Waltham,2018-06-01 17:37:27,2018-06-01 17:55:15,17.8
1216,CR-Fitchburg,North Station,Waltham,2018-06-01 18:03:11,2018-06-01 18:20:45,17.566666666666666
1217,CR-Fitchburg,North Station,Waltham,2018-06-05 17:37:31,2018-06-05 17:57:02,19.516666666666666
1218,CR-Fitchburg,North Station,Waltham,2018-06-05 17:56:24,2018-06-05 18:20:51,24.45
1219,CR-Fitchburg,North Station,Waltham,2018-06-06 17:36:39,2018-06-06 17:55:38,18.983333333333334
1220,CR-Fitchburg,North Station,Waltham,2018-06-06 18:26:24,2018-06-06 18:48:42,22.3
1221,CR-Fitchburg,North Station,Waltham,2018-06-06 19:16:58,2018-06-06 19:39:10,22.2
1222,CR-Fitchburg,North Station,Waltham,2018-06-07 17:36:38,2018-06-07 17:56:09,19.516666666666666
1223,CR-Fitchburg,North Station,Waltham,2018-06-07 17:58:36,2018-06-07 18:19:08,20.533333333333335
1224,CR-Fitchburg,North Station,Waltham,2018-06-07 18:26:39,2018-06-07 18:50:28,23.816666666666666
1225,CR-Fitchburg,North Station,Waltham,2018-06-08 17:37:39,2018-06-08 17:57:44,20.083333333333332
1226,CR-Fitchburg,North Station,Waltham,2018-06-08 17:55:27,2018-06-08 18:22:25,26.966666666666665
1227,CR-Fitchburg,North Station,Waltham,2018-06-08 19:24:14,2018-06-08 19:46:47,22.55
1228,CR-Fitchburg,North Station,Waltham,2018-06-11 17:36:10,2018-06-11 17:56:45,20.583333333333332
1229,CR-Fitchburg,North Station,Waltham,2018-06-11 17:59:30,2018-06-11 18:21:01,21.516666666666666
1230,CR-Fitchburg,North Station,Waltham,2018-06-11 19:18:42,2018-06-11 19:38:44,20.033333333333335
1231,CR-Fitchburg,North Station,Waltham,2018-06-12 17:04:38,2018-06-12 17:26:39,22.016666666666666
1232,CR-Fitchburg,North Station,Waltham,2018-06-12 17:36:48,2018-06-12 17:55:51,19.05
1233,CR-Fitchburg,North Station,Waltham,2018-06-12 18:06:39,2018-06-12 18:28:52,22.216666666666665
1234,CR-Fitchburg,North Station,Waltham,2018-06-13 17:36:46,2018-06-13 17:55:47,19.016666666666666
1235,CR-Fitchburg,North Station,Waltham,2018-06-13 17:58:07,2018-06-13 18:19:08,21.016666666666666
1236,CR-Fitchburg,North Station,Waltham,2018-06-13 18:26:11,2018-06-13 18:49:43,23.533333333333335
1237,CR-Fitchburg,North Station,Waltham,2018-06-13 19:16:51,2018-06-13 19:38:01,21.166666666666668
1238,CR-Fitchburg,North Station,Waltham,2018-06-14 17:02:00,2018-06-14 17:27:49,25.816666666666666
1239,CR-Fitchburg,North Station,Waltham,2018-06-14 17:36:23,2018-06-14 17:55:33,19.166666666666668
1240,CR-Fitchburg,North Station,Waltham,2018-06-14 19:19:07,2018-06-14 19:41:40,22.55
1241,CR-Fitchburg,North Station,Waltham,2018-06-14 20:47:11,2018-06-14 21:08:30,21.316666666666666
1242,CR-Fitchburg,North Station,Waltham,2018-06-15 17:36:17,2018-06-15 17:58:05,21.8
1243,CR-Fitchburg,North Station,Waltham,2018-06-18 17:03:29,2018-06-18 17:28:33,25.066666666666666
1244,CR-Fitchburg,North Station,Waltham,2018-06-18 17:56:52,2018-06-18 18:19:37,22.75
1245,CR-Fitchburg,North Station,Waltham,2018-06-18 20:46:56,2018-06-18 21:08:57,22.016666666666666
1246,CR-Fitchburg,North Station,Waltham,2018-06-19 17:36:39,2018-06-19 17:58:26,21.783333333333335
1247,CR-Fitchburg,North Station,Waltham,2018-06-19 20:48:32,2018-06-19 21:09:03,20.516666666666666
1248,CR-Fitchburg,North Station,Waltham,2018-06-20 17:43:44,2018-06-20 18:09:33,25.816666666666666
1249,CR-Fitchburg,North Station,Waltham,2018-06-20 17:58:06,2018-06-20 18:22:37,24.516666666666666
1250,CR-Fitchburg,North Station,Waltham,2018-06-20 19:16:59,2018-06-20 19:39:31,22.533333333333335
1251,CR-Fitchburg,North Station,Waltham,2018-06-20 20:48:12,2018-06-20 21:10:14,22.033333333333335
1252,CR-Fitchburg,North Station,Waltham,2018-06-22 17:58:15,2018-06-22 18:17:16,19.016666666666666
1253,CR-Fitchburg,North Station,Waltham,2018-06-25 17:08:00,2018-06-25 17:35:22,27.366666666666667
1254,CR-Fitchburg,North Station,Waltham,2018-06-25 17:57:06,2018-06-25 18:19:17,22.183333333333334
1255,CR-Fitchburg,North Station,Waltham,2018-06-25 18:26:46,2018-06-25 18:49:04,22.3
1256,CR-Fitchburg,North Station,Waltham,2018-06-25 20:47:18,2018-06-25 21:10:17,22.983333333333334
1257,CR-Fitchburg,North Station,Waltham,2018-06-26 17:03:55,2018-06-26 17:29:47,25.866666666666667
1258,CR-Fitchburg,North Station,Waltham,2018-06-26 18:27:30,2018-06-26 18:50:01,22.516666666666666
1259,CR-Fitchburg,North Station,Waltham,2018-06-26 19:19:43,2018-06-26 19:41:32,21.816666666666666
1260,CR-Fitchburg,North Station,Waltham,2018-06-26 20:48:30,2018-06-26 21:11:02,22.533333333333335
1261,CR-Fitchburg,North Station,Waltham,2018-06-27 17:58:33,2018-06-27 18:22:04,23.516666666666666
1262,CR-Fitchburg,North Station,Waltham,2018-06-27 18:28:02,2018-06-27 18:50:33,22.516666666666666
1263,CR-Fitchburg,North Station,Waltham,2018-06-27 19:18:47,2018-06-27 19:39:20,20.55
1264,CR-Fitchburg,North Station,Waltham,2018-06-27 20:49:15,2018-06-27 21:10:53,21.633333333333333
1265,CR-Fitchburg,North Station,Waltham,2018-06-28 17:01:54,2018-06-28 17:25:55,24.016666666666666
1266,CR-Fitchburg,North Station,Waltham,2018-06-28 17:36:37,2018-06-28 17:55:31,18.9
1267,CR-Fitchburg,North Station,Waltham,2018-06-28 18:01:31,2018-06-28 18:23:56,22.416666666666668
1268,CR-Fitchburg,North Station,Waltham,2018-06-28 20:46:53,2018-06-28 21:08:24,21.516666666666666
1269,CR-Fitchburg,North Station,Waltham,2018-06-29 17:37:08,2018-06-29 17:55:10,18.033333333333335
1270,CR-Fitchburg,North Station,Waltham,2018-06-29 18:26:42,2018-06-29 18:47:59,21.283333333333335
1271,CR-Fitchburg,North Station,Waltham,2018-06-29 19:16:32,2018-06-29 19:38:04,21.533333333333335
1272,CR-Fitchburg,North Station,Waltham,2018-06-29 20:49:41,2018-06-29 21:10:13,20.533333333333335
1273,CR-Fitchburg,North Station,Waltham,2018-06-30 19:58:03,2018-06-30 20:18:35,20.533333333333335
1274,CR-Fitchburg,North Station,Waltham,2018-07-01 20:01:01,2018-07-01 20:21:29,20.466666666666665
1275,CR-Fitchburg,North Station,Waltham,2018-07-02 17:01:25,2018-07-02 17:36:34,35.15
1276,CR-Fitchburg,North Station,Waltham,2018-07-02 17:43:00,2018-07-02 18:02:16,19.266666666666666
1277,CR-Fitchburg,North Station,Waltham,2018-07-02 17:55:44,2018-07-02 18:26:33,30.816666666666666
1278,CR-Fitchburg,North Station,Waltham,2018-07-02 18:31:56,2018-07-02 18:54:04,22.133333333333333
1279,CR-Fitchburg,North Station,Waltham,2018-07-03 17:01:50,2018-07-03 17:23:39,21.816666666666666
1280,CR-Fitchburg,North Station,Waltham,2018-07-03 17:36:23,2018-07-03 17:55:54,19.516666666666666
